emp_no,first_name,last_name,dept_name,dept_no
456066,Howell,Chenney,Quality Management,d006
456071,Harngdar,Zaccaria,Finance,d002
456078,Christoper,Ranka,Production,d004
456079,Ayakannu,Kalefeld,Sales,d007
456089,Huican,Kamber,Development,d005
456093,Flemming,Ramaiah,Production,d004
456100,Monique,Lalonde,Sales,d007
456100,Monique,Lalonde,Marketing,d001
456101,Masako,Krone,Development,d005
456111,Vincent,Legleitner,Customer Service,d009
456111,Vincent,Legleitner,Sales,d007
456133,Aleksander,Ullian,Research,d008
456133,Aleksander,Ullian,Development,d005
456144,Naraig,Hennings,Marketing,d001
456149,Sigeru,Grospietsch,Customer Service,d009
456149,Sigeru,Grospietsch,Production,d004
456158,Jungsoon,Takanami,Development,d005
456161,Pranas,Lindenbaum,Sales,d007
456169,Kinh,Perl,Production,d004
456174,Vojin,Raczkowsky,Sales,d007
456183,Adamantios,Bennis,Production,d004
456204,Leif,Zschoche,Customer Service,d009
456204,Leif,Zschoche,Sales,d007
456205,Faiza,Botman,Development,d005
456216,Kenroku,Beausoleil,Production,d004
456227,Martina,Cappello,Quality Management,d006
456240,Lene,Ravishankar,Production,d004
456241,Rafael,Bolsens,Development,d005
456258,Kristian,Anandan,Production,d004
456281,Freyja,Trystram,Research,d008
456286,Maria,Taubenfeld,Sales,d007
456294,Vishv,Shinomoto,Development,d005
456300,Demin,Chiodo,Development,d005
456317,Lucian,Beerel,Development,d005
456326,Huican,Stentiford,Marketing,d001
456350,Mooi,Suri,Production,d004
456355,Weiyi,Picaronny,Production,d004
456361,Bouchung,Georgatos,Development,d005
456364,Lunjin,Tagansky,Production,d004
456367,Yishai,Kleiser,Marketing,d001
456369,Claude,Giveon,Human Resources,d003
456394,Nectarios,Bellone,Finance,d002
456405,Ung,Petereit,Production,d004
456411,Masanao,Maraist,Sales,d007
456414,Leandro,Marshall,Production,d004
456415,Dinkar,Tagansky,Customer Service,d009
456415,Dinkar,Tagansky,Production,d004
456416,Heeju,Lupu,Production,d004
456429,Deborah,Stasinski,Human Resources,d003
456430,Sukumar,Picel,Customer Service,d009
456440,Kersti,Stassinopoulos,Development,d005
456443,Moss,Merks,Finance,d002
456473,Baoqiu,Ciolek,Finance,d002
456480,Gritta,Lamma,Production,d004
456487,Jouko,Dechter,Marketing,d001
456521,Ebbe,Wynblatt,Production,d004
456525,Fox,Kading,Research,d008
456532,Lijia,Penz,Finance,d002
456542,Odoardo,Hanabata,Production,d004
456553,Aram,Gulla,Sales,d007
456556,Gay,Ghemri,Sales,d007
456562,Sanjai,Brodie,Customer Service,d009
456584,Paris,Talmon,Production,d004
456601,Zeljko,Sanella,Sales,d007
456601,Zeljko,Sanella,Finance,d002
456603,Khun,Trystram,Development,d005
456610,Erez,Ellozy,Development,d005
456614,Djenana,Iisaku,Production,d004
456620,Dekang,Avouris,Production,d004
456633,Paloma,Portugali,Research,d008
456650,Vidar,Lindenbaum,Quality Management,d006
456650,Vidar,Lindenbaum,Production,d004
456657,Frederique,Akaboshi,Sales,d007
456659,Seongbae,Azuma,Quality Management,d006
456672,Jongsuk,Schaap,Development,d005
456675,Adin,Sethi,Research,d008
456677,Kien,Lieblein,Customer Service,d009
456677,Kien,Lieblein,Marketing,d001
456683,Yishai,Qiwen,Development,d005
456685,Gladys,Champarnaud,Customer Service,d009
456688,Petter,Apsitis,Quality Management,d006
456688,Petter,Apsitis,Production,d004
456692,Akeel,Polupanov,Development,d005
456702,Zorica,Tomescu,Customer Service,d009
456718,Arumugam,Gurbaxani,Sales,d007
456719,Basem,Shumilov,Customer Service,d009
456719,Basem,Shumilov,Marketing,d001
456736,Anoosh,Pettit,Customer Service,d009
456736,Anoosh,Pettit,Development,d005
456744,Maia,Chandrasekhar,Development,d005
456745,Yishai,Ishibashi,Human Resources,d003
456745,Yishai,Ishibashi,Marketing,d001
456751,Danai,Pfau,Sales,d007
456765,Duro,Kriebel,Finance,d002
456766,Odoardo,Kisuki,Production,d004
456769,Kiam,Molenaar,Production,d004
456774,Shaunak,Cappelli,Quality Management,d006
456774,Shaunak,Cappelli,Production,d004
456783,Shaunak,Furudate,Marketing,d001
456798,Barun,Krone,Human Resources,d003
456806,Filipp,Vingron,Development,d005
456822,Aram,Siochi,Finance,d002
456827,Panayotis,Chiola,Production,d004
456831,Houman,Brattka,Marketing,d001
456838,Adin,Makrucki,Production,d004
456840,Lubomir,Papadias,Production,d004
456851,Terresa,Cooman,Production,d004
456875,Kayoko,Gronowski,Research,d008
456876,Jinya,Puoti,Marketing,d001
456905,Filipe,Tzvieli,Development,d005
456913,Randy,Broder,Finance,d002
456919,Garnet,Homond,Development,d005
456927,Kensei,Comellas,Sales,d007
456929,Torsten,Capobianchi,Human Resources,d003
456941,Jamaludin,Ishibashi,Human Resources,d003
456947,Tsutomu,Porotnikoff,Production,d004
456954,Arunachalam,Restivo,Finance,d002
456959,Giordano,Figueira,Development,d005
456970,Genta,Dehkordi,Research,d008
456989,Jinpo,Sooriamurthi,Customer Service,d009
456989,Jinpo,Sooriamurthi,Production,d004
456990,Urs,Merks,Development,d005
457008,Subhrajyoti,Welham,Research,d008
457014,Hidefumi,Swiss,Human Resources,d003
457015,Yoshinari,Biran,Sales,d007
457041,Stepehn,Demeyer,Finance,d002
457047,Duke,Snedden,Production,d004
457051,Rosli,Bain,Sales,d007
457054,Pascal,Litecky,Development,d005
457054,Pascal,Litecky,Production,d004
457062,Bilhanan,Lores,Human Resources,d003
457062,Bilhanan,Lores,Finance,d002
457071,Gino,Herath,Development,d005
457071,Gino,Herath,Production,d004
457087,Spyrose,Demke,Human Resources,d003
457089,Jacqueline,Lambe,Development,d005
457092,Serif,Kriebel,Development,d005
457103,Shaunak,Khasidashvili,Research,d008
457113,Barry,Cummings,Finance,d002
457125,Leah,Krupka,Sales,d007
457126,Hongzue,Warwick,Sales,d007
457131,Visit,Herbst,Research,d008
457138,Stepehn,Baek,Development,d005
457138,Stepehn,Baek,Production,d004
457184,Akemi,Makrucki,Customer Service,d009
457184,Akemi,Makrucki,Development,d005
457189,Alain,Schnabel,Production,d004
457191,Barun,Iacovou,Development,d005
457196,Sanjiv,Chachaty,Research,d008
457201,Bowen,Muhling,Development,d005
457202,Uzi,Mersereau,Sales,d007
457206,Zhiguo,Nitta,Development,d005
457219,Sedat,Matheson,Production,d004
457225,Hironoby,Seuren,Research,d008
457237,Mansur,Kalsbeek,Quality Management,d006
457240,Masali,Kitsuregawa,Marketing,d001
457248,Anyuan,Camurati,Marketing,d001
457267,Dung,Androutsos,Production,d004
457291,Charlene,Kitsuregawa,Development,d005
457291,Charlene,Kitsuregawa,Production,d004
457295,Janalee,Rusterholz,Development,d005
457299,Zito,Molenkamp,Development,d005
457319,Tristan,Pews,Finance,d002
457360,Fumitaka,Rosar,Sales,d007
457372,Byong,Pettit,Marketing,d001
457387,Nikolaus,Redmiles,Sales,d007
457392,Taisook,Terlouw,Development,d005
457417,Hongzue,Kirkerud,Development,d005
457422,Dung,Fasbender,Sales,d007
457422,Dung,Fasbender,Finance,d002
457441,Woody,Flexer,Production,d004
457442,Lillian,Gilg,Production,d004
457443,Wonhee,Sethi,Sales,d007
457450,Jinya,Bael,Research,d008
457457,Nahid,Moehrke,Development,d005
457461,Sachio,Chenoweth,Development,d005
457473,Shaunak,Pollock,Production,d004
457487,Padma,Valtorta,Sales,d007
457510,Christoper,Chachaty,Human Resources,d003
457541,Jovan,Furudate,Development,d005
457548,Leszek,Lorho,Quality Management,d006
457550,Mingdong,Schlegelmilch,Sales,d007
457564,Heather,Riefers,Finance,d002
457577,Adin,Rosay,Sales,d007
457584,Sandeepan,Teitelbaum,Marketing,d001
457591,Jaewoo,Imataki,Development,d005
457594,Ebru,Kermarrec,Quality Management,d006
457597,Manton,Berstel,Quality Management,d006
457597,Manton,Berstel,Production,d004
457598,Marla,Vidya,Development,d005
457601,Magdalena,Leuchs,Development,d005
457606,Bodo,Janocha,Sales,d007
457612,Nimmagadda,Delaune,Marketing,d001
457627,Hiroyasu,Giaccio,Development,d005
457636,Tokuyasu,Flexer,Human Resources,d003
457651,Hongzhu,Pauthner,Development,d005
457652,Weiru,Alpay,Human Resources,d003
457667,Mahmut,Kumaresan,Research,d008
457674,Niranjan,Lindenbaum,Marketing,d001
457683,Janalee,Zultner,Research,d008
457701,Sibyl,Miara,Marketing,d001
457709,Somnath,Gewali,Quality Management,d006
457717,Jeong,Iwayama,Development,d005
457722,Arco,Alpay,Production,d004
457726,Jinpo,Lortz,Human Resources,d003
457726,Jinpo,Lortz,Finance,d002
457744,Zorica,Benaini,Customer Service,d009
457759,Heng,Chorvat,Quality Management,d006
457770,Ute,Nitsch,Sales,d007
457799,Shakhar,Veccia,Customer Service,d009
457801,Abdulla,Antonakopoulos,Sales,d007
457811,Jiong,Rindone,Quality Management,d006
457836,Yoshinari,Veeraraghavan,Development,d005
457842,Xianlong,Sidou,Development,d005
457846,Krisda,Alblas,Finance,d002
457849,Vugranam,Benveniste,Sales,d007
457852,Gor,Emmerich,Finance,d002
457853,Adib,Morrey,Production,d004
457856,Sudharsan,Cusworth,Customer Service,d009
457856,Sudharsan,Cusworth,Production,d004
457859,Yaghout,Beausoleil,Production,d004
457862,Masamitsu,Holburn,Development,d005
457866,Eckart,Potthoff,Production,d004
457880,Chrisa,Segond,Sales,d007
457894,Augustine,Ranst,Production,d004
457901,Weiye,Gluchowski,Finance,d002
457924,Sumali,Perin,Research,d008
457925,Tianruo,Lund,Finance,d002
457943,Heng,Varley,Production,d004
457948,Fayez,Basagni,Development,d005
457964,Nigel,Zallocco,Development,d005
457968,Seongbin,Wissmann,Production,d004
457970,Herb,Matteis,Development,d005
457972,Stamatina,Luck,Development,d005
457973,Shahid,Maksimenko,Sales,d007
457982,Arumugam,Vecchi,Production,d004
457988,Wilmer,Spieker,Production,d004
457990,Taiji,Oaver,Development,d005
457995,Byong,Hiraishi,Human Resources,d003
457995,Byong,Hiraishi,Marketing,d001
458009,Rosine,Laventhal,Development,d005
458015,Amalendu,Noriega,Development,d005
458017,Sampalli,Pellegrinelli,Sales,d007
458026,Vesna,Veeraraghavan,Customer Service,d009
458032,Kiyokazu,Bultermann,Production,d004
458034,Jacopo,Rodier,Customer Service,d009
458034,Jacopo,Rodier,Production,d004
458054,Yagil,Benaini,Quality Management,d006
458054,Yagil,Benaini,Development,d005
458056,Garnet,Pocchiola,Human Resources,d003
458058,Marjo,Klassen,Development,d005
458063,Krassimir,Piazza,Customer Service,d009
458063,Krassimir,Piazza,Marketing,d001
458090,Teunis,Hofstetter,Development,d005
458105,Zejun,Jonsson,Development,d005
458106,Odoardo,Saoudi,Finance,d002
458135,Navid,Olivero,Development,d005
458147,Erzsebet,Ramsey,Customer Service,d009
458147,Erzsebet,Ramsey,Sales,d007
458162,Pragnesh,Pearson,Development,d005
458172,Taizo,Reistad,Production,d004
458196,Brendon,Llado,Production,d004
458199,Yuguang,Isard,Development,d005
458203,Monique,Fargier,Production,d004
458217,Sashi,Worfolk,Finance,d002
458222,Djenana,Kavvadias,Sales,d007
458228,Fen,Kalloufi,Production,d004
458236,Tadahiko,Kumaresan,Development,d005
458238,Barton,Baumann,Development,d005
458252,Aimee,Lorys,Marketing,d001
458257,Kayoko,Sabnani,Production,d004
458259,Kristina,Malinowski,Quality Management,d006
458266,Shahid,Badache,Sales,d007
458286,Bokyung,Doering,Development,d005
458297,Youssef,Ranst,Customer Service,d009
458297,Youssef,Ranst,Production,d004
458300,Dharmaraja,Gischer,Production,d004
458321,Mahmut,Orlowski,Quality Management,d006
458326,Christfried,Penttonen,Development,d005
458356,Mari,Stenning,Development,d005
458377,Hidekazu,Lieblein,Development,d005
458384,Rutger,Bashian,Sales,d007
458398,Macha,Farris,Development,d005
458404,Mandell,Fabrizio,Quality Management,d006
458412,Gilbert,Pearson,Finance,d002
458416,Lucian,Krybus,Development,d005
458419,Munir,Avouris,Development,d005
458441,Jovan,Ebeling,Production,d004
458452,Mamdouh,Suwa,Sales,d007
458463,Ronghao,Kavraki,Quality Management,d006
458465,Peternela,Shimshoni,Production,d004
458474,Rosalie,Pashtan,Production,d004
458479,Arto,Schwaller,Production,d004
458480,Christ,Ritzmann,Production,d004
458494,Sukumar,Jeong,Customer Service,d009
458495,Ayonca,Bardell,Research,d008
458498,Jayson,Rahimi,Customer Service,d009
458525,Amstein,Angiulli,Sales,d007
458528,Danco,Famili,Sales,d007
458532,Limsoon,Ossenbruggen,Production,d004
458535,Shaowei,Krohm,Sales,d007
458538,Zissis,Prenel,Research,d008
458550,Geoffry,Setlzner,Human Resources,d003
458561,Percy,Glowinski,Human Resources,d003
458561,Percy,Glowinski,Finance,d002
458564,Shmuel,Portugali,Sales,d007
458570,Utpal,Snyers,Customer Service,d009
458570,Utpal,Snyers,Production,d004
458571,Siamak,Gargeya,Research,d008
458596,Diederik,Lubachevsky,Development,d005
458597,Valeri,Feldmann,Sales,d007
458612,Zsolt,Suppi,Sales,d007
458615,Paraskevi,Aingworth,Customer Service,d009
458615,Paraskevi,Aingworth,Production,d004
458621,JoAnna,Luks,Research,d008
458653,Stabislas,Haddadi,Production,d004
458663,Zongyan,Itschner,Production,d004
458664,Oldrich,Syang,Human Resources,d003
458665,Xiaopeng,Chepyzhov,Development,d005
458676,Sanjiv,Anandan,Production,d004
458677,Susanne,Stroustrup,Quality Management,d006
458688,Munehiro,Hopewell,Human Resources,d003
458690,Yagil,Osgood,Research,d008
458690,Yagil,Osgood,Development,d005
458695,Dmitry,Schreiter,Sales,d007
458700,Frazer,Cannard,Quality Management,d006
458700,Frazer,Cannard,Production,d004
458710,Uwe,Willoner,Development,d005
458712,Bingning,Miake,Development,d005
458739,Jacqueline,Lienhardt,Development,d005
458742,Fay,Ranze,Development,d005
458752,Dzung,Ernst,Development,d005
458756,Jagoda,Georg,Marketing,d001
458766,Xiong,Benzmuller,Human Resources,d003
458766,Xiong,Benzmuller,Marketing,d001
458768,Rosella,Danner,Marketing,d001
458787,Katsuyuki,Brandsma,Sales,d007
458798,Persi,Rotem,Development,d005
458830,Denny,Murillo,Development,d005
458840,Martien,Pashtan,Finance,d002
458841,Youpyo,Paciorek,Production,d004
458845,Arunas,Erdmenger,Production,d004
458847,Xiping,Trystram,Quality Management,d006
458851,Larisa,Monarch,Sales,d007
458868,Xudong,Olano,Development,d005
458870,Kokou,Raoux,Production,d004
458875,Hatim,Vesna,Development,d005
458887,Ioana,Halloran,Research,d008
458888,Mechthild,Bratten,Production,d004
458891,Kiam,Bala,Production,d004
458904,Yuichiro,Ariola,Customer Service,d009
458904,Yuichiro,Ariola,Marketing,d001
458905,Mingzeng,Kusakabe,Customer Service,d009
458909,Gunilla,Pluym,Production,d004
458914,Arch,McAffer,Production,d004
458922,Anneli,Demir,Production,d004
458931,Guiseppe,Fujisaki,Research,d008
458936,Jacqueline,Siksek,Sales,d007
458941,Tru,Vingron,Customer Service,d009
458948,Mang,Boissier,Sales,d007
458957,Munenori,Szemeredi,Quality Management,d006
458963,Mayuri,Krider,Research,d008
458963,Mayuri,Krider,Development,d005
458966,Billie,Ciolek,Development,d005
458968,Turgut,Schwartzbauer,Human Resources,d003
458971,Atreye,Godskesen,Customer Service,d009
458972,Emdad,Nergos,Development,d005
458987,Shushma,Prenel,Development,d005
459016,Vatsa,Yoshizawa,Sales,d007
459018,Ziya,Shanbhogue,Production,d004
459020,Shiv,Peha,Development,d005
459026,Kazuhisa,Gyimothy,Development,d005
459031,Kazuhiro,Raoux,Sales,d007
459042,Lena,Hiyoshi,Development,d005
459045,Phillip,Lunn,Finance,d002
459046,JoAnna,Comellas,Production,d004
459056,Jeanne,Decleir,Research,d008
459064,Danco,Isaac,Production,d004
459069,Charmane,Geffroy,Development,d005
459075,Barry,Chinen,Marketing,d001
459083,Eishiro,Morton,Development,d005
459085,Freyja,Pearson,Finance,d002
459100,Mohammad,Thibadeau,Development,d005
459116,Souichi,Lund,Customer Service,d009
459116,Souichi,Lund,Production,d004
459127,Gill,Flanders,Production,d004
459154,Odoardo,Garigliano,Development,d005
459158,Naftali,Anger,Sales,d007
459164,Nimmagadda,Landherr,Production,d004
459173,Lein,Basawa,Sales,d007
459177,Duangkaew,Velardi,Development,d005
459178,Tiina,Prampolini,Production,d004
459189,Marsja,Thebaut,Development,d005
459225,Saniya,Baaleh,Customer Service,d009
459228,Kwun,Reinhard,Development,d005
459240,Randi,Henders,Development,d005
459247,Teunis,Aseltine,Research,d008
459247,Teunis,Aseltine,Development,d005
459248,Mingsen,Alblas,Customer Service,d009
459262,Ger,Majewski,Production,d004
459269,Akhilish,Baek,Quality Management,d006
459273,Genki,Oaver,Production,d004
459278,Gill,Rosar,Production,d004
459279,Serenella,Lampe,Human Resources,d003
459286,Oscar,Raczkowsky,Customer Service,d009
459286,Oscar,Raczkowsky,Production,d004
459287,Premsyl,Ranta,Production,d004
459307,Garnik,Pouyioutas,Development,d005
459332,Krassimir,Luan,Sales,d007
459339,Khalil,Henseler,Sales,d007
459339,Khalil,Henseler,Marketing,d001
459342,Niclas,Vidal,Sales,d007
459347,Martijn,Baca,Sales,d007
459351,Zorica,Jeansoulin,Development,d005
459363,Adam,Walston,Production,d004
459365,Udo,Preusig,Production,d004
459397,Kersti,Simmen,Quality Management,d006
459409,DeForest,Szilard,Production,d004
459416,Niclas,Joslin,Quality Management,d006
459420,Shietung,Iisaku,Production,d004
459450,Kersti,Sullins,Development,d005
459456,Stepehn,Dahlbom,Production,d004
459462,Dzung,Lortz,Development,d005
459463,Akeel,Denis,Customer Service,d009
459463,Akeel,Denis,Sales,d007
459467,Arunas,Bahl,Human Resources,d003
459469,Roselyn,Meriste,Customer Service,d009
459470,Vishv,Heiserman,Finance,d002
459478,Danai,Vuskovic,Production,d004
459483,Shmuel,Docker,Marketing,d001
459489,Pascal,Comellas,Development,d005
459497,Phillip,Facello,Development,d005
459514,Weiye,Pettit,Production,d004
459531,Gian,Kawashimo,Development,d005
459547,Pohua,Hardjono,Production,d004
459551,Amalendu,Jervis,Sales,d007
459562,Lillian,Ferriere,Human Resources,d003
459572,Houman,Sewelson,Sales,d007
459596,Constantino,Bernardinello,Development,d005
459609,Lenore,Peris,Sales,d007
459614,Eishiro,Bojadziev,Production,d004
459617,Sangeeta,Pollacia,Sales,d007
459617,Sangeeta,Pollacia,Finance,d002
459621,Kamran,Bottner,Production,d004
459623,Marjo,Camarinopoulos,Development,d005
459625,Stella,Lammel,Development,d005
459633,Bilhanan,Poupard,Production,d004
459635,Valeri,Gaughan,Sales,d007
459635,Valeri,Gaughan,Marketing,d001
459636,DAIDA,Bardell,Marketing,d001
459639,Valery,Shumilov,Production,d004
459646,Uri,Rouquie,Sales,d007
459650,Przemyslawa,Pepe,Sales,d007
459651,Jinpo,Maierhofer,Production,d004
459653,Magdalena,Monkewich,Quality Management,d006
459662,Jasminko,Krybus,Development,d005
459671,Mark,Flowers,Development,d005
459673,Tiina,Qiwen,Quality Management,d006
459673,Tiina,Qiwen,Production,d004
459679,Bikash,Budinsky,Development,d005
459691,Munenori,Brodal,Customer Service,d009
459691,Munenori,Brodal,Production,d004
459692,Kyoichi,Flasterstein,Sales,d007
459711,Fusako,Junot,Sales,d007
459730,Shuho,Erni,Production,d004
459747,Shigeichiro,Stille,Marketing,d001
459750,Danai,Ernst,Sales,d007
459750,Danai,Ernst,Marketing,d001
459757,Duri,Chimia,Development,d005
459767,Badri,Michaels,Research,d008
459767,Badri,Michaels,Production,d004
459783,Conrado,Olivero,Research,d008
459805,Kiyotoshi,Chandrasekhar,Finance,d002
459806,Serap,Garrabrants,Customer Service,d009
459806,Serap,Garrabrants,Production,d004
459811,Gopalakrishnan,Meszaros,Development,d005
459813,Fuqing,Giveon,Production,d004
459854,Filipp,Kadhim,Quality Management,d006
459867,Nechama,Theuretzbacher,Development,d005
459877,Shem,Demir,Customer Service,d009
459877,Shem,Demir,Sales,d007
459883,Richara,Businaro,Development,d005
459890,Angel,Gyorkos,Production,d004
459899,Mansur,Saoudi,Production,d004
459903,Lucien,Peak,Production,d004
459918,Yakkov,Quittner,Development,d005
459921,Chirstian,Quittner,Sales,d007
459930,Genevieve,Przulj,Development,d005
459934,Kenroku,Gronowski,Research,d008
459934,Kenroku,Gronowski,Production,d004
459937,Uma,Munch,Production,d004
459952,Mohammed,Cooman,Human Resources,d003
459953,Woody,Butterworth,Quality Management,d006
459978,Sadegh,Swan,Research,d008
459988,Fatemeh,Radivojevic,Production,d004
459989,Otilia,Kirkerud,Production,d004
